737	666	920
737	633	921
738	644	922
739	648	923
740	650	924
741	663	925
742	671	926
742	637	927
743	647	928
743	611	929
743	568	930
744	581	931
745	588	932
746	591	933
747	603	934
747	568	935
747	530	936
748	542	937
749	546	938
750	555	939
750	511	940
751	516	941
752	526	942
753	535	943
754	544	944
755	555	945
755	522	946
756	533	947
757	536	948
757	498	949
758	511	950
759	521	951
759	488	952
760	484	953
760	445	954
760	412	955
761	414	956
762	421	957
763	434	958
765	444	959
765	411	960
766	422	961
767	428	962
768	432	963
769	445	964
769	413	965
770	423	966
771	432	967
771	399	968
771	367	969
772	379	970
773	392	971
774	396	972
775	402	973
776	414	974
777	426	975
777	392	976
778	403	977
779	410	978
779	368	979
780	379	980
781	391	981
782	400	982
783	413	983
784	426	984
785	439	985
786	452	986
786	414	987
786	381	988
788	375	989
789	401	990
790	411	991
791	423	992
792	431	993
793	440	994
794	437	995
795	449	996
795	414	997
796	426	998
797	438	999
798	450	1000
799	463	1001
800	476	1002
801	489	1003
802	480	1004
802	447	1005
802	410	1006
802	377	1007
803	385	1008
804	398	1009
805	410	1010
806	414	1011
807	423	1012
808	435	1013
809	433	1014
810	455	1015
811	429	1016
812	442	1017
813	448	1018
814	455	1019
815	468	1020
816	481	1021
817	487	1022
818	499	1023
819	512	1024
821	513	1025
822	523	1026
823	536	1027
824	548	1028
824	497	1029
825	508	1030
826	512	1031
827	524	1032
828	536	1033
828	500	1034
828	464	1035
829	465	1036
830	478	1037
830	437	1038
831	444	1039
832	451	1040
833	464	1041
834	477	1042
835	489	1043
836	502	1044
837	511	1045
838	524	1046
839	530	1047
840	541	1048
841	550	1049
842	560	1050
843	570	1051
844	582	1052
845	594	1053
845	562	1054
846	556	1055
847	568	1056
847	527	1057
848	537	1058
849	549	1059
850	561	1060
850	514	1061
851	523	1062
852	533	1063
853	542	1064
854	555	1065
855	562	1066
855	524	1067
856	536	1068
857	549	1069
857	514	1070
858	526	1071
859	537	1072
860	547	1073
861	560	1074
862	567	1075
862	520	1076
862	484	1077
863	488	1078
863	452	1079
864	464	1080
865	466	1081
866	479	1082
867	491	1083
868	504	1084
869	494	1085
870	506	1086
871	518	1087
872	525	1088
873	534	1089
874	546	1090
875	558	1091
875	515	1092
876	527	1093
877	540	1094
878	549	1095
879	561	1096
880	573	1097
880	534	1098
880	494	1099
881	501	1100
882	508	1101
882	469	1102
883	476	1103
884	486	1104
885	494	1105
886	503	1106
887	516	1107
888	528	1108
889	541	1109
889	501	1110
890	514	1111
890	482	1112
891	493	1113
892	499	1114
893	507	1115
894	516	1116
895	528	1117
896	536	1118
896	497	1119
897	509	1120
898	519	1121
899	532	1122
900	542	1123
901	554	1124
902	566	1125
903	578	1126
903	543	1127
904	555	1128
905	568	1129
906	577	1130
907	587	1131
908	599	1132
908	560	1133
908	525	1134
909	530	1135
910	541	1136
911	542	1137
911	510	1138
912	522	1139
913	529	1140
914	541	1141
914	508	1142
915	510	1143
915	477	1144
916	490	1145
917	502	1146
918	514	1147
919	526	1148
920	538	1149
921	537	1150
922	548	1151
923	560	1152
924	571	1153
925	572	1154
926	585	1155
927	596	1156
928	601	1157
929	613	1158
930	625	1159
931	638	1160
932	645	1161
933	658	1162
934	649	1163
935	661	1164
935	628	1165
936	628	1166
936	582	1167
937	595	1168
938	607	1169
939	608	1170
940	619	1171
940	584	1172
941	596	1173
942	606	1174
943	610	1175
943	577	1176
944	590	1177
945	600	1178
946	609	1179
947	622	1180
948	632	1181
949	642	1182
949	607	1183
950	614	1184
951	626	1185
951	593	1186
952	599	1187
953	611	1188
954	623	1189
955	636	1190
956	649	1191
956	613	1192
957	615	1193
958	627	1194
959	639	1195
960	648	1196
961	660	1197
962	673	1198
963	683	1199
964	690	1200
965	696	1201
966	709	1202
967	716	1203
967	683	1204
968	691	1205
969	698	1206
969	665	1207
970	678	1208
970	646	1209
970	613	1210
971	625	1211
971	584	1212
972	597	1213
973	609	1214
974	622	1215
974	588	1216
974	553	1217
975	563	1218
976	568	1219
977	580	1220
978	584	1221
979	590	1222
980	603	1223
981	601	1224
982	612	1225
983	616	1226
984	627	1227
985	640	1228
986	649	1229
987	661	1230
988	673	1231
989	685	1232
990	698	1233
991	703	1234
992	710	1235
993	723	1236
993	682	1237
994	688	1238
995	697	1239
995	663	1240
995	630	1241
996	636	1242
997	649	1243
998	658	1244
999	667	1245
1000	679	1246
1001	689	1247
1002	700	1248
1003	710	1249
1004	722	1250
1005	735	1251
1006	747	1252
1007	758	1253
1007	724	1254
1008	737	1255
1009	750	1256
1010	762	1257
1011	774	1258
1012	778	1259
1013	791	1260
1014	804	1261
1015	817	1262
1016	829	1263
1017	839	1264
1018	838	1265
1019	842	1266
1020	855	1267
1021	864	1268
1022	876	1269
1023	884	1270
1024	893	1271
1025	906	1272
1026	913	1273
1027	924	1274
1028	937	1275
1029	949	1276
1029	911	1277
1030	920	1278
1031	932	1279
1032	944	1280
1033	953	1281
1034	965	1282
1035	978	1283
1036	985	1284
1037	998	1285
1038	1002	1286
1039	1009	1287
1040	1011	1288
1041	1020	1289
1042	1029	1290
1043	1035	1291
1044	1046	1292
1045	1057	1293
1046	1069	1294
1047	1079	1295
1047	1042	1296
1048	1050	1297
1049	1061	1298
1050	1061	1299
1051	1074	1300
1052	1077	1301
1053	1086	1302
1054	1099	1303
1055	1111	1304
1055	1079	1305
1056	1090	1306
1057	1100	1307
1057	1063	1308
1058	1075	1309
1059	1081	1310
1060	1092	1311
1061	1096	1312
1061	1055	1313
1062	1066	1314
1063	1078	1315
1064	1089	1316
1065	1099	1317
1066	1110	1318
1066	1077	1319
1067	1078	1320
1068	1090	1321
1069	1103	1322
1070	1115	1323
1070	1080	1324
1071	1087	1325
1072	1093	1326
1073	1105	1327
1073	1070	1328
1073	1026	1329
1074	1033	1330
1075	1038	1331
1076	1050	1332
1077	1049	1333
1078	1062	1334
1079	1064	1335
1080	1077	1336
1081	1089	1337
1082	1078	1338
1083	1091	1339
1084	1101	1340
1085	1103	1341
1086	1112	1342
1087	1123	1343
1088	1130	1344
1089	1136	1345
1090	1141	1346
1091	1153	1347
1092	1165	1348
1093	1168	1349
1094	1172	1350
1095	1185	1351
1096	1177	1352
1097	1183	1353
1097	1150	1354
1097	1118	1355
1098	1131	1356
1098	1095	1357
1098	1054	1358
1099	1065	1359
1100	1068	1360
1101	1078	1361
1102	1090	1362
1103	1096	1363
1103	1061	1364
1104	1072	1365
1105	1078	1366
1106	1080	1367
1107	1092	1368
1107	1059	1369
1108	1072	1370
1109	1083	1371
1110	1094	1372
1111	1092	1373
1112	1104	1374
1113	1109	1375
1113	1076	1376
1113	1043	1377
1113	996	1378
1113	963	1379
1114	969	1380
1115	976	1381
1116	988	1382
1117	999	1383
1118	1003	1384
1119	1015	1385
1120	1025	1386
1121	1038	1387
1121	1006	1388
1122	1009	1389
1122	966	1390
1123	978	1391
1124	985	1392
1125	997	1393
1125	965	1394
1125	929	1395
1126	937	1396
1127	950	1397
1128	962	1398
1129	974	1399
1130	986	1400
1130	929	1401
1131	942	1402
1132	951	1403
1133	963	1404
1134	975	1405
1135	988	1406
1136	1001	1407
1137	1011	1408
1138	1021	1409
1139	1030	1410
1140	1042	1411
1141	1054	1412
1141	1018	1413
1142	1030	1414
1143	1043	1415
1144	1056	1416
1145	1068	1417
1145	1032	1418
1146	1045	1419
1147	1054	1420
1148	1067	1421
1149	1080	1422
1150	1089	1423
1151	1090	1424
1152	1095	1425
1153	1102	1426
1154	1114	1427
1155	1127	1428
1156	1140	1429
1156	1107	1430
1157	1120	1431
1158	1126	1432
1159	1134	1433
1160	1138	1434
1161	1150	1435
1161	1109	1436
1162	1121	1437
1162	1074	1438
1163	1081	1439
1164	1091	1440
1165	1103	1441
1165	1069	1442
1166	1081	1443
1167	1090	1444
1168	1100	1445
1168	1067	1446
1169	1075	1447
1170	1087	1448
1171	1097	1449
1172	1110	1450
1172	1077	1451
1173	1090	1452
1174	1102	1453
1175	1111	1454
1176	1120	1455
1177	1130	1456
1178	1128	1457
1179	1140	1458
1180	1149	1459
1181	1157	1460
1182	1169	1461
1182	1136	1462
1183	1132	1463
1184	1144	1464
1185	1156	1465
1186	1165	1466
1186	1129	1467
1187	1135	1468
1188	1147	1469
1188	1112	1470
1189	1122	1471
1190	1135	1472
1191	1139	1473
1192	1147	1474
1193	1142	1475
1194	1151	1476
1194	1112	1477
1195	1125	1478
1196	1137	1479
1196	1100	1480
1197	1092	1481
1197	1059	1482
1197	1026	1483
1198	1024	1484
1199	1036	1485
1200	1048	1486
1201	1057	1487
1202	1070	1488
1203	1079	1489
1204	1086	1490
1205	1096	1491
1206	1100	1492
1207	1112	1493
1208	1125	1494
1209	1137	1495
1210	1147	1496
1211	1154	1497
1212	1164	1498
1213	1165	1499
1214	1178	1500
1215	1190	1501
1216	1202	1502
1216	1166	1503
1217	1172	1504
1218	1185	1505
1219	1196	1506
1220	1205	1507
1220	1172	1508
1220	1137	1509
1220	1100	1510
1221	1109	1511
1221	1075	1512
1221	1037	1513
1222	1041	1514
1223	1052	1515
1224	1063	1516
1225	1076	1517
1226	1074	1518
1227	1086	1519
1228	1090	1520
1228	1055	1521
1229	1068	1522
1230	1075	1523
1231	1079	1524
1232	1091	1525
1233	1100	1526
1233	1064	1527
1234	1075	1528
1235	1084	1529
1236	1096	1530
1237	1101	1531
1237	1062	1532
1238	1066	1533
1238	1033	1534
1239	1035	1535
1240	1047	1536
1241	1059	1537
1242	1071	1538
1243	1084	1539
1244	1089	1540
1245	1102	1541
1245	1060	1542
1246	1072	1543
1247	1085	1544
1248	1097	1545
1249	1107	1546
1250	1119	1547
1251	1123	1548
1252	1116	1549
1253	1128	1550
1254	1140	1551
1255	1149	1552
1256	1160	1553
1256	1128	1554
1256	1095	1555
1257	1108	1556
1258	1108	1557
1259	1121	1558
1260	1134	1559
1261	1137	1560
1261	1098	1561
1262	1111	1562
1263	1120	1563
1263	1084	1564
1264	1097	1565
1265	1110	1566
1265	1078	1567
1266	1087	1568
1267	1099	1569
1267	1067	1570
1268	1077	1571
1269	1090	1572
1270	1102	1573
1271	1108	1574
1272	1119	1575
1273	1130	1576
1274	1140	1577
1275	1146	1578
1276	1144	1579
1277	1152	1580
1277	1116	1581
1278	1123	1582
1279	1135	1583
1280	1146	1584
1280	1113	1585
1280	1080	1586
1280	1047	1587
1281	1057	1588
1282	1069	1589
1282	1035	1590
1283	1045	1591
1284	1054	1592
1284	1021	1593
1285	1034	1594
1286	1043	1595
1286	1010	1596
1287	1013	1597
1288	1012	1598
1289	1024	1599
1290	1036	1600
1291	1048	1601
1292	1060	1602
1293	1072	1603
1294	1082	1604
1295	1090	1605
1296	1100	1606
1297	1110	1607
1298	1123	1608
1299	1135	1609
1300	1147	1610
1301	1148	1611
1302	1160	1612
1303	1173	1613
1304	1184	1614
1305	1194	1615
1305	1161	1616
1306	1174	1617
1306	1141	1618
1307	1153	1619
1308	1159	1620
1309	1164	1621
1310	1175	1622
1311	1186	1623
1311	1153	1624
1312	1165	1625
1313	1178	1626
1314	1185	1627
1315	1186	1628
1316	1196	1629
1317	1207	1630
1318	1218	1631
1319	1229	1632
1320	1241	1633
1321	1254	1634
1322	1263	1635
1322	1225	1636
1322	1177	1637
1323	1188	1638
1324	1198	1639
1325	1206	1640
1326	1202	1641
1327	1198	1642
1328	1203	1643
1329	1215	1644
1329	1180	1645
1330	1193	1646
1331	1203	1647
1332	1212	1648
1333	1224	1649
1334	1235	1650
1334	1200	1651
1334	1159	1652
1335	1172	1653
1336	1184	1654
1336	1148	1655
1337	1154	1656
1338	1166	1657
1339	1164	1658
1340	1174	1659
1341	1186	1660
1342	1193	1661
1343	1203	1662
1344	1216	1663
1345	1228	1664
1346	1240	1665
1347	1251	1666
1348	1259	1667
1349	1269	1668
1350	1282	1669
1351	1278	1670
1352	1291	1671
1353	1302	1672
1354	1310	1673
1355	1322	1674
1356	1316	1675
1357	1327	1676
1358	1340	1677
1359	1349	1678
1360	1358	1679
1361	1367	1680
1361	1335	1681
1362	1320	1682
1363	1310	1683
1364	1322	1684
1365	1333	1685
1366	1344	1686
1366	1311	1687
1367	1320	1688
1368	1332	1689
1369	1344	1690
1370	1356	1691
1371	1362	1692
1371	1329	1693
1371	1285	1694
1372	1294	1695
1373	1306	1696
1374	1312	1697
1375	1318	1698
1376	1328	1699
1377	1340	1700
1378	1348	1701
1378	1316	1702
1379	1329	1703
1380	1340	1704
1381	1351	1705
1382	1363	1706
1383	1368	1707
1384	1375	1708
1385	1376	1709
1386	1387	1710
1387	1395	1711
1387	1362	1712
1388	1340	1713
1389	1349	1714
1390	1358	1715
1391	1363	1716
1392	1376	1717
1393	1383	1718
1394	1387	1719
1395	1393	1720
1395	1357	1721
1396	1369	1722
1396	1336	1723
1397	1348	1724
1398	1361	1725
1398	1311	1726
1399	1317	1727
1400	1327	1728
1401	1340	1729
1402	1352	1730
1403	1362	1731
1403	1310	1732
1404	1323	1733
1405	1333	1734
1405	1298	1735
1406	1310	1736
1406	1277	1737
1406	1245	1738
1407	1254	1739
1408	1266	1740
1409	1278	1741
1410	1291	1742
1411	1304	1743
1412	1316	1744
1413	1325	1745
1413	1285	1746
1414	1295	1747
1415	1308	1748
1416	1320	1749
1417	1332	1750
1418	1345	1751
1419	1350	1752
1419	1312	1753
1420	1325	1754
1421	1323	1755
1421	1290	1756
1422	1302	1757
1422	1270	1758
1423	1283	1759
1424	1289	1760
1425	1302	1761
1426	1314	1762
1426	1281	1763
1427	1293	1764
1428	1302	1765
1429	1315	1766
1430	1324	1767
1431	1334	1768
1432	1346	1769
1433	1352	1770
1434	1356	1771
1435	1369	1772
1436	1378	1773
1437	1391	1774
1437	1359	1775
1438	1372	1776
1439	1376	1777
1439	1336	1778
1440	1329	1779
1441	1340	1780
1442	1344	1781
1442	1308	1782
1443	1321	1783
1444	1333	1784
1445	1336	1785
1445	1299	1786
1446	1304	1787
1446	1271	1788
1447	1280	1789
1448	1292	1790
1449	1303	1791
1450	1314	1792
1451	1327	1793
1451	1286	1794
1451	1247	1795
1452	1249	1796
1453	1256	1797
1454	1267	1798
1454	1226	1799
1454	1191	1800
1455	1204	1801
1456	1217	1802
1457	1226	1803
1458	1238	1804
1459	1246	1805
1460	1251	1806
1461	1264	1807
1462	1266	1808
1463	1275	1809
1464	1288	1810
1465	1295	1811
1465	1259	1812
1466	1265	1813
1467	1264	1814
1468	1276	1815
1469	1289	1816
1470	1301	1817
1471	1309	1818
1472	1321	1819
1473	1328	1820
1474	1334	1821
1475	1346	1822
1476	1357	1823
1477	1366	1824
1478	1379	1825
1479	1390	1826
1479	1358	1827
1480	1371	1828
1481	1381	1829
1482	1389	1830
1483	1399	1831
1483	1359	1832
1484	1363	1833
1485	1375	1834
1486	1373	1835
1487	1386	1836
1488	1398	1837
1489	1411	1838
1490	1412	1839
1490	1379	1840
1491	1392	1841
1492	1404	1842
1493	1415	1843
1494	1425	1844
1495	1438	1845
1495	1405	1846
1496	1390	1847
1497	1399	1848
1498	1408	1849
1499	1414	1850
1500	1426	1851
1501	1430	1852
1502	1442	1853
1502	1410	1854
1503	1422	1855
1504	1435	1856
1505	1434	1857
1506	1447	1858
1507	1455	1859
1508	1464	1860
1509	1472	1861
1509	1437	1862
1510	1450	1863
1511	1463	1864
1512	1472	1865
1513	1481	1866
1514	1492	1867
1515	1487	1868
1516	1497	1869
1516	1465	1870
1517	1477	1871
1517	1436	1872
1518	1449	1873
1519	1459	1874
1519	1419	1875
1519	1386	1876
1520	1396	1877
1520	1357	1878
1521	1365	1879
1522	1371	1880
1523	1382	1881
1524	1394	1882
1525	1404	1883
1526	1415	1884
1527	1426	1885
1527	1382	1886
1527	1349	1887
1528	1356	1888
1529	1366	1889
1530	1373	1890
1531	1383	1891
1532	1390	1892
1533	1403	1893
1534	1413	1894
1535	1425	1895
1536	1427	1896
1537	1440	1897
1538	1438	1898
1539	1448	1899
1540	1457	1900
1541	1468	1901
1542	1477	1902
1543	1489	1903
1543	1456	1904
1544	1468	1905
1545	1480	1906
1546	1488	1907
1546	1455	1908
1547	1468	1909
1548	1480	1910
1549	1483	1911
1550	1493	1912
1551	1506	1913
1552	1512	1914
1553	1519	1915
1554	1529	1916
1555	1542	1917
1555	1489	1918
1556	1500	1919
1557	1510	1920
1559	1490	1921
1559	1457	1922
1560	1470	1923
1561	1483	1924
1562	1495	1925
1563	1502	1926
1564	1511	1927
1565	1520	1928
1565	1483	1929
1566	1492	1930
1566	1443	1931
1566	1407	1932
1567	1409	1933
1568	1420	1934
1569	1429	1935
1570	1430	1936
1571	1440	1937
1572	1452	1938
1573	1463	1939
1574	1469	1940
1575	1481	1941
1576	1490	1942
1577	1499	1943
1577	1460	1944
1577	1425	1945
1578	1435	1946
1578	1403	1947
1579	1415	1948
1579	1376	1949
1579	1343	1950
